3,3,2,2,2,3,2,1,2,2,2,2,2,2,2,2,3,2,3,3,3,2,1,0.294122
3,3,2,2,2,3,2,2,2,2,2,2,2,2,2,2,3,1,3,3,3,2,1,0.311269
3,3,2,2,2,3,2,2,2,2,2,2,2,2,2,2,3,2,2,3,3,2,2,0.270906
3,3,2,2,2,3,2,2,2,2,2,2,2,2,2,2,3,2,3,3,3,2,118,0.3588
3,3,2,2,2,3,2,3,2,2,2,2,2,2,2,2,3,2,3,3,3,2,1,0.207808
4,3,2,1,2,3,2,2,2,2,2,2,2,2,2,2,3,2,3,3,3,2,11,0.34018
4,3,2,1,2,3,2,2,2,2,2,2,2,3,2,2,3,2,3,3,3,2,1,0.272238
4,3,2,2,2,3,1,2,2,2,2,2,2,3,2,2,3,2,3,3,3,2,1,0.255753
4,3,2,2,2,3,2,1,2,2,2,2,2,2,2,2,3,2,3,3,3,2,14,0.333147
4,3,2,2,2,3,2,2,2,2,2,2,1,2,2,2,3,2,3,3,3,2,2,0.295291
4,3,2,2,2,3,2,2,2,2,2,2,2,2,2,2,3,1,3,3,3,2,473,0.39764
4,3,2,2,2,3,2,2,2,2,2,2,2,2,2,2,3,1,3,3,3,3,1,0.235217
4,3,2,2,2,3,2,2,2,2,2,2,2,2,2,2,3,1,3,3,4,2,1,0.241011
4,3,2,2,2,3,2,2,2,2,2,2,2,2,2,2,3,2,3,3,3,2,5,0.173151
4,3,2,2,2,3,2,2,2,2,2,2,2,2,2,2,3,2,3,4,3,2,2,0.279731
4,3,2,2,2,3,2,2,2,2,2,2,2,2,2,2,4,1,3,3,3,2,1,0.235345
4,3,2,2,2,3,2,2,2,2,2,2,2,3,2,2,3,1,3,3,3,2,1,0.28274
4,3,2,2,2,3,2,2,2,2,2,2,2,3,2,2,3,2,3,3,3,2,192,0.37669
4,3,2,2,2,3,2,2,2,2,2,2,2,3,2,3,3,2,3,3,3,2,1,0.254477
4,3,2,2,2,3,2,2,2,2,2,2,2,3,3,2,3,2,3,3,3,2,1,0.249694
4,3,2,2,2,3,2,2,3,2,2,2,2,2,2,2,3,2,3,3,2,2,1,0.245186
4,3,2,2,2,3,2,2,3,2,2,2,2,2,2,2,3,2,3,3,3,2,174,0.37773
4,3,2,2,2,3,3,2,2,2,2,2,2,2,2,2,3,1,3,3,3,2,1,0.236561
4,3,2,2,2,4,2,2,2,2,2,2,2,2,2,2,3,2,3,3,3,2,1,0.223259
4,3,2,2,3,3,2,2,2,2,2,2,2,2,2,2,3,2,3,3,3,2,15,0.331483
4,3,2,3,2,3,2,2,2,2,2,2,2,2,2,2,3,2,3,3,3,2,6,0.298865
4,4,2,2,2,3,2,2,3,2,2,2,2,2,2,2,3,2,3,3,3,2,1,0.245628
5,3,2,2,2,3,2,2,2,2,2,2,2,2,2,2,3,1,3,3,3,2,1,0.223106
