4,3,2,2,2,3,2,2,2,2,3,2,2,2,2,2,3,2,2,3,3,2,0.000822864945033512
4,3,2,2,2,3,2,3,2,2,3,2,2,2,2,2,3,2,3,3,3,2,0.00264520186579598
4,3,2,2,2,3,2,2,2,2,3,2,2,2,2,3,3,2,2,3,3,2,-0.00386871379814271
4,3,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,2,3,3,3,2,0.00090931696796713
3,3,2,2,2,3,2,2,2,2,3,2,2,2,2,3,3,2,3,3,3,2,0.000934320893863768
4,3,2,2,2,3,2,3,2,2,3,2,2,2,2,3,3,3,3,3,3,2,0.00268051982387866
3,3,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,3,3,3,2,0.000371288837048233
4,3,2,2,2,5,3,2,2,2,2,3,5,3,5,2,3,3,3,4,3,2,0.00118227176781241
3,3,3,2,2,4,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,0.00445449720924067
5,3,3,2,2,4,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,0.00163765352856847
4,2,3,2,2,4,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,0.00193812365980889
4,4,3,2,2,4,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,0.00200184286767528
4,3,4,2,2,4,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,0.00238177208555561
4,3,3,1,2,4,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,0.00357062079266392
4,3,3,3,2,4,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,0.00222119416466474
4,3,3,2,1,4,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,0.00358945706330424
4,3,3,2,3,4,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,0.00182717724733353
4,3,3,2,2,3,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,0.00599260725539139
4,3,3,2,2,5,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,-0.000440477527616031
4,3,3,2,2,4,1,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,0.00248213842493294
4,3,3,2,2,4,3,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,0.00191714218920677
4,3,3,2,2,4,2,1,2,2,2,2,2,2,2,2,3,2,2,2,3,2,0.0072685763615635
4,3,3,2,2,4,2,3,2,2,2,2,2,2,2,2,3,2,2,2,3,2,-7.90634574340722e-05
4,3,3,2,2,4,2,2,1,2,2,2,2,2,2,2,3,2,2,2,3,2,0.00802078269817862
4,3,3,2,2,4,2,2,3,2,2,2,2,2,2,2,3,2,2,2,3,2,-0.000777824593872536
4,3,3,2,2,4,2,2,2,1,2,2,2,2,2,2,3,2,2,2,3,2,0.00151979401692348
4,3,3,2,2,4,2,2,2,3,2,2,2,2,2,2,3,2,2,2,3,2,0.00137789204529166
4,3,3,2,2,4,2,2,2,2,1,2,2,2,2,2,3,2,2,2,3,2,0.00345169065117369
4,3,3,2,2,4,2,2,2,2,3,2,2,2,2,2,3,2,2,2,3,2,0.00132555403004948
4,3,3,2,2,4,2,2,2,2,2,1,2,2,2,2,3,2,2,2,3,2,0.00344772774528359
4,3,3,2,2,4,2,2,2,2,2,3,2,2,2,2,3,2,2,2,3,2,0.00252089106878283
4,3,3,2,2,4,2,2,2,2,2,2,1,2,2,2,3,2,2,2,3,2,0.00356728738414307
4,3,3,2,2,4,2,2,2,2,2,2,2,1,2,2,3,2,2,2,3,2,0.000857541100494608
4,3,3,2,2,4,2,2,2,2,2,2,2,3,2,2,3,2,2,2,3,2,0.00329156394694717
4,3,3,2,2,4,2,2,2,2,2,2,2,2,1,2,3,2,2,2,3,2,-0.00123209526331187
4,3,3,2,2,4,2,2,2,2,2,2,2,2,3,2,3,2,2,2,3,2,0.00560851771508475
4,3,3,2,2,4,2,2,2,2,2,2,2,2,2,1,3,2,2,2,3,2,0.00166627893371824
4,3,3,2,2,4,2,2,2,2,2,2,2,2,2,3,3,2,2,2,3,2,0.00481406144026125
4,3,3,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,0.00212600181513647
4,3,3,2,2,4,2,2,2,2,2,2,2,2,2,2,4,2,2,2,3,2,0.00193203158647377
4,3,3,2,2,4,2,2,2,2,2,2,2,2,2,2,3,1,2,2,3,2,0.00252176250157117
4,3,3,2,2,4,2,2,2,2,2,2,2,2,2,2,3,3,2,2,3,2,0.00400026536639446
4,3,3,2,2,4,2,2,2,2,2,2,2,2,2,2,3,2,1,2,3,2,0.00685259302002554
4,3,3,2,2,4,2,2,2,2,2,2,2,2,2,2,3,2,3,2,3,2,-0.00177591386284126
4,3,3,2,2,4,2,2,2,2,2,2,2,2,2,2,3,2,2,1,3,2,0.0019717123442702
4,3,3,2,2,4,2,2,2,2,2,2,2,2,2,2,3,2,2,3,3,2,0.00377366223543775
4,3,3,2,2,4,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,0.00136501407320311
4,3,3,2,2,4,2,2,2,2,2,2,2,2,2,2,3,2,2,2,4,2,0.00252082228365556
4,3,3,2,2,4,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,1,0.0015541059805275
4,3,3,2,2,4,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,3,0.00153134884278362
3,3,2,2,2,3,2,2,3,2,3,2,2,2,2,3,3,2,3,3,3,2,0.00431123465657672
5,3,2,2,2,3,2,2,3,2,3,2,2,2,2,3,3,2,3,3,3,2,0.00511762601822589
4,2,2,2,2,3,2,2,3,2,3,2,2,2,2,3,3,2,3,3,3,2,0.00332614969725714
4,4,2,2,2,3,2,2,3,2,3,2,2,2,2,3,3,2,3,3,3,2,0.00329618412472936
4,3,1,2,2,3,2,2,3,2,3,2,2,2,2,3,3,2,3,3,3,2,0.00401191296447798
4,3,3,2,2,3,2,2,3,2,3,2,2,2,2,3,3,2,3,3,3,2,0.00254916455374242
4,3,2,1,2,3,2,2,3,2,3,2,2,2,2,3,3,2,3,3,3,2,0.00441808712832227
4,3,2,3,2,3,2,2,3,2,3,2,2,2,2,3,3,2,3,3,3,2,0.0050526892027413
4,3,2,2,1,3,2,2,3,2,3,2,2,2,2,3,3,2,3,3,3,2,0.0040324655215037
4,3,2,2,3,3,2,2,3,2,3,2,2,2,2,3,3,2,3,3,3,2,0.00486122227175379
4,3,2,2,2,2,2,2,3,2,3,2,2,2,2,3,3,2,3,3,3,2,0.00370245640209669
4,3,2,2,2,4,2,2,3,2,3,2,2,2,2,3,3,2,3,3,3,2,0.00506813732230641
4,3,2,2,2,3,1,2,3,2,3,2,2,2,2,3,3,2,3,3,3,2,0.00380750691055884
4,3,2,2,2,3,3,2,3,2,3,2,2,2,2,3,3,2,3,3,3,2,0.0035403116134035
4,3,2,2,2,3,2,1,3,2,3,2,2,2,2,3,3,2,3,3,3,2,0.00612750100534118
4,3,2,2,2,3,2,3,3,2,3,2,2,2,2,3,3,2,3,3,3,2,0.0057835778893716
4,3,2,2,2,3,2,2,4,2,3,2,2,2,2,3,3,2,3,3,3,2,0.00690642187877197
4,3,2,2,2,3,2,2,3,1,3,2,2,2,2,3,3,2,3,3,3,2,0.00247620241474143
4,3,2,2,2,3,2,2,3,3,3,2,2,2,2,3,3,2,3,3,3,2,0.00254293541355239
4,3,2,2,2,3,2,2,3,2,4,2,2,2,2,3,3,2,3,3,3,2,0.00806243961847643
4,3,2,2,2,3,2,2,3,2,3,1,2,2,2,3,3,2,3,3,3,2,0.00501445422640606
4,3,2,2,2,3,2,2,3,2,3,3,2,2,2,3,3,2,3,3,3,2,0.00473937036225647
4,3,2,2,2,3,2,2,3,2,3,2,1,2,2,3,3,2,3,3,3,2,0.00332816699873195
4,3,2,2,2,3,2,2,3,2,3,2,3,2,2,3,3,2,3,3,3,2,0.00462645364758915
4,3,2,2,2,3,2,2,3,2,3,2,2,1,2,3,3,2,3,3,3,2,0.00426993299407858
4,3,2,2,2,3,2,2,3,2,3,2,2,3,2,3,3,2,3,3,3,2,0.00264258562184584
4,3,2,2,2,3,2,2,3,2,3,2,2,2,1,3,3,2,3,3,3,2,0.00179244537261374
4,3,2,2,2,3,2,2,3,2,3,2,2,2,3,3,3,2,3,3,3,2,0.00537905128426721
4,3,2,2,2,3,2,2,3,2,3,2,2,2,2,2,3,2,3,3,3,2,0.00482133026842855
4,3,2,2,2,3,2,2,3,2,3,2,2,2,2,4,3,2,3,3,3,2,0.00197281418295145
4,3,2,2,2,3,2,2,3,2,3,2,2,2,2,3,2,2,3,3,3,2,0.00335636018044224
4,3,2,2,2,3,2,2,3,2,3,2,2,2,2,3,4,2,3,3,3,2,0.00344757959684521
4,3,2,2,2,3,2,2,3,2,3,2,2,2,2,3,3,1,3,3,3,2,0.00402966212008561
4,3,2,2,2,3,2,2,3,2,3,2,2,2,2,3,3,3,3,3,3,2,0.00629379368256513
4,3,2,2,2,3,2,2,3,2,3,2,2,2,2,3,3,2,2,3,3,2,0.00155482210143635
4,3,2,2,2,3,2,2,3,2,3,2,2,2,2,3,3,2,4,3,3,2,0.00614461560918043
4,3,2,2,2,3,2,2,3,2,3,2,2,2,2,3,3,2,3,2,3,2,0.00543801652895037
4,3,2,2,2,3,2,2,3,2,3,2,2,2,2,3,3,2,3,4,3,2,0.00453281758007723
4,3,2,2,2,3,2,2,3,2,3,2,2,2,2,3,3,2,3,3,2,2,0.00354131048378094
4,3,2,2,2,3,2,2,3,2,3,2,2,2,2,3,3,2,3,3,4,2,0.00299776237767088
4,3,2,2,2,3,2,2,3,2,3,2,2,2,2,3,3,2,3,3,3,1,0.0026486272212504
4,3,2,2,2,3,2,2,3,2,3,2,2,2,2,3,3,2,3,3,3,3,0.00265932934207742
3,3,2,2,2,3,2,2,3,2,2,2,2,2,2,3,3,2,3,3,3,2,-0.00194924039050113
5,3,2,2,2,3,2,2,3,2,2,2,2,2,2,3,3,2,3,3,3,2,-0.000784820145901989
4,2,2,2,2,3,2,2,3,2,2,2,2,2,2,3,3,2,3,3,3,2,-0.00277529372918189
4,4,2,2,2,3,2,2,3,2,2,2,2,2,2,3,3,2,3,3,3,2,-0.00279601796814469
4,3,1,2,2,3,2,2,3,2,2,2,2,2,2,3,3,2,3,3,3,2,-0.00237912806727593
4,3,3,2,2,3,2,2,3,2,2,2,2,2,2,3,3,2,3,3,3,2,-0.00309926984919275
4,3,2,1,2,3,2,2,3,2,2,2,2,2,2,3,3,2,3,3,3,2,-0.00159618923505519
4,3,2,3,2,3,2,2,3,2,2,2,2,2,2,3,3,2,3,3,3,2,-0.0011572974026234
4,3,2,2,1,3,2,2,3,2,2,2,2,2,2,3,3,2,3,3,3,2,-0.00194877083377105
4,3,2,2,3,3,2,2,3,2,2,2,2,2,2,3,3,2,3,3,3,2,-0.00137560131003356
4,3,2,2,2,2,2,2,3,2,2,2,2,2,2,3,3,2,3,3,3,2,-0.00200799555887763
4,3,2,2,2,4,2,2,3,2,2,2,2,2,2,3,3,2,3,3,3,2,-0.00151826472300936
4,3,2,2,2,3,1,2,3,2,2,2,2,2,2,3,3,2,3,3,3,2,-0.002303764017054
4,3,2,2,2,3,3,2,3,2,2,2,2,2,2,3,3,2,3,3,3,2,-0.00255313773414487
4,3,2,2,2,3,2,1,3,2,2,2,2,2,2,3,3,2,3,3,3,2,0.00100375625821748
4,3,2,2,2,3,2,3,3,2,2,2,2,2,2,3,3,2,3,3,3,2,-0.00164794474583142
4,3,2,2,2,3,2,2,4,2,2,2,2,2,2,3,3,2,3,3,3,2,-0.00456676754341092
4,3,2,2,2,3,2,2,3,1,2,2,2,2,2,3,3,2,3,3,3,2,-0.00360171392339305
4,3,2,2,2,3,2,2,3,3,2,2,2,2,2,3,3,2,3,3,3,2,-0.00355556127228705
4,3,2,2,2,3,2,2,3,2,1,2,2,2,2,3,3,2,3,3,3,2,-0.00786556693927606
4,3,2,2,2,3,2,2,3,2,2,1,2,2,2,3,3,2,3,3,3,2,-0.00108615159211467
4,3,2,2,2,3,2,2,3,2,2,3,2,2,2,3,3,2,3,3,3,2,-0.00139004942411724
4,3,2,2,2,3,2,2,3,2,2,2,1,2,2,3,3,2,3,3,3,2,-0.00273544613584701
4,3,2,2,2,3,2,2,3,2,2,2,3,2,2,3,3,2,3,3,3,2,-0.00157471092517207
4,3,2,2,2,3,2,2,3,2,2,2,2,1,2,3,3,2,3,3,3,2,-0.00205413643297933
4,3,2,2,2,3,2,2,3,2,2,2,2,3,2,3,3,2,3,3,3,2,-0.00322978293703992
4,3,2,2,2,3,2,2,3,2,2,2,2,2,1,3,3,2,3,3,3,2,-0.00504140729596543
4,3,2,2,2,3,2,2,3,2,2,2,2,2,3,3,3,2,3,3,3,2,0.000150741408045615
4,3,2,2,2,3,2,2,3,2,2,2,2,2,2,2,3,2,3,3,3,2,-0.00278316935076082
4,3,2,2,2,3,2,2,3,2,2,2,2,2,2,4,3,2,3,3,3,2,-0.00313467204930789
4,3,2,2,2,3,2,2,3,2,2,2,2,2,2,3,2,2,3,3,3,2,-0.00272737264636195
4,3,2,2,2,3,2,2,3,2,2,2,2,2,2,3,4,2,3,3,3,2,-0.00266428514880669
4,3,2,2,2,3,2,2,3,2,2,2,2,2,2,3,3,1,3,3,3,2,-0.00189574194691026
4,3,2,2,2,3,2,2,3,2,2,2,2,2,2,3,3,3,3,3,3,2,3.73799274898704e-06
4,3,2,2,2,3,2,2,3,2,2,2,2,2,2,3,3,2,2,3,3,2,-0.000281553422365406
4,3,2,2,2,3,2,2,3,2,2,2,2,2,2,3,3,2,4,3,3,2,-0.00324500528165076
4,3,2,2,2,3,2,2,3,2,2,2,2,2,2,3,3,2,3,2,3,2,-0.000728447190401855
4,3,2,2,2,3,2,2,3,2,2,2,2,2,2,3,3,2,3,4,3,2,-0.00153385699777267
4,3,2,2,2,3,2,2,3,2,2,2,2,2,2,3,3,2,3,3,2,2,-0.00263887947008366
4,3,2,2,2,3,2,2,3,2,2,2,2,2,2,3,3,2,3,3,4,2,-0.00301479822913267
4,3,2,2,2,3,2,2,3,2,2,2,2,2,2,3,3,2,3,3,3,1,-0.00343948126547179
4,3,2,2,2,3,2,2,3,2,2,2,2,2,2,3,3,2,3,3,3,3,-0.00343207966120662
5,3,2,2,2,3,2,2,2,2,2,2,2,2,2,3,3,2,3,3,3,2,0.00309781083568219
4,2,2,2,2,3,2,2,2,2,2,2,2,2,2,3,3,2,3,3,3,2,0.00112897899652385
4,4,2,2,2,3,2,2,2,2,2,2,2,2,2,3,3,2,3,3,3,2,0.00109763041798245
4,3,1,2,2,3,2,2,2,2,2,2,2,2,2,3,3,2,3,3,3,2,0.00113571297809973
4,3,3,2,2,3,2,2,2,2,2,2,2,2,2,3,3,2,3,3,3,2,0.00123974360064748
4,3,2,1,2,3,2,2,2,2,2,2,2,2,2,3,3,2,3,3,3,2,0.00248592508949613
4,3,2,3,2,3,2,2,2,2,2,2,2,2,2,3,3,2,3,3,3,2,0.0031498160581749
4,3,2,2,1,3,2,2,2,2,2,2,2,2,2,3,3,2,3,3,3,2,0.00203902581999155
4,3,2,2,3,3,2,2,2,2,2,2,2,2,2,3,3,2,3,3,3,2,0.00290603231729371
4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,3,3,3,2,0.00219582897672254
4,3,2,2,2,4,2,2,2,2,2,2,2,2,2,3,3,2,3,3,3,2,0.00272547809514213
4,3,2,2,2,3,1,2,2,2,2,2,2,2,2,3,3,2,3,3,3,2,0.00162837353248047
4,3,2,2,2,3,3,2,2,2,2,2,2,2,2,3,3,2,3,3,3,2,0.00146627059879658
4,3,2,2,2,3,2,1,2,2,2,2,2,2,2,3,3,2,3,3,3,2,0.0051569220360161
4,3,2,2,2,3,2,2,1,2,2,2,2,2,2,3,3,2,3,3,3,2,0.00785786020103203
4,3,2,2,2,3,2,2,2,1,2,2,2,2,2,3,3,2,3,3,3,2,0.000119013185030722
4,3,2,2,2,3,2,2,2,3,2,2,2,2,2,3,3,2,3,3,3,2,0.000188826122947791
4,3,2,2,2,3,2,2,2,2,1,2,2,2,2,3,3,2,3,3,3,2,0.00221826044219973
4,3,2,2,2,3,2,2,2,2,2,1,2,2,2,3,3,2,3,3,3,2,0.00311543740132997
4,3,2,2,2,3,2,2,2,2,2,3,2,2,2,3,3,2,3,3,3,2,0.00285730557054812
4,3,2,2,2,3,2,2,2,2,2,2,1,2,2,3,3,2,3,3,3,2,0.00113098091893525
4,3,2,2,2,3,2,2,2,2,2,2,3,2,2,3,3,2,3,3,3,2,0.00269184805684137
4,3,2,2,2,3,2,2,2,2,2,2,2,1,2,3,3,2,3,3,3,2,0.0020608552849285
4,3,2,2,2,3,2,2,2,2,2,2,2,3,2,3,3,2,3,3,3,2,0.000503980250139493
4,3,2,2,2,3,2,2,2,2,2,2,2,2,1,3,3,2,3,3,3,2,-0.000587032165103805
4,3,2,2,2,3,2,2,2,2,2,2,2,2,3,3,3,2,3,3,3,2,0.00358722600853454
4,3,2,2,2,3,2,2,2,2,2,2,2,2,2,4,3,2,3,3,3,2,0.00125968085737112
4,3,2,2,2,3,2,2,2,2,2,2,2,2,2,3,2,2,3,3,3,2,0.00117426665983372
4,3,2,2,2,3,2,2,2,2,2,2,2,2,2,3,4,2,3,3,3,2,0.00126969614101458
4,3,2,2,2,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,0.00367853821005587
4,3,2,2,2,3,2,2,2,2,2,2,2,2,2,3,3,2,2,3,3,2,0.00384193056773858
4,3,2,2,2,3,2,2,2,2,2,2,2,2,2,3,3,2,4,3,3,2,0.000688341124307862
4,3,2,2,2,3,2,2,2,2,2,2,2,2,2,3,3,2,3,2,3,2,0.00388440504228408
4,3,2,2,2,3,2,2,2,2,2,2,2,2,2,3,3,2,3,4,3,2,0.00249681766280868
4,3,2,2,2,3,2,2,2,2,2,2,2,2,2,3,3,2,3,3,2,2,0.00134779694270655
4,3,2,2,2,3,2,2,2,2,2,2,2,2,2,3,3,2,3,3,4,2,0.000779162371161314
4,3,2,2,2,3,2,2,2,2,2,2,2,2,2,3,3,2,3,3,3,1,0.000321156623906764
4,3,2,2,2,3,2,2,2,2,2,2,2,2,2,3,3,2,3,3,3,3,0.000332352681482397
5,3,2,2,2,3,2,2,2,2,3,2,2,2,2,3,3,2,3,3,3,2,0.00110291462379525
4,2,2,2,2,3,2,2,2,2,3,2,2,2,2,3,3,2,3,3,3,2,-0.000674829788581718
4,4,2,2,2,3,2,2,2,2,3,2,2,2,2,3,3,2,3,3,3,2,-0.000717184026335687
4,3,1,2,2,3,2,2,2,2,3,2,2,2,2,3,3,2,3,3,3,2,-0.000342621507427333
4,3,3,2,2,3,2,2,2,2,3,2,2,2,2,3,3,2,3,3,3,2,-0.00112895785415185
4,3,2,1,2,3,2,2,2,2,3,2,2,2,2,3,3,2,3,3,3,2,0.000590670526295464
4,3,2,3,2,3,2,2,2,2,3,2,2,2,2,3,3,2,3,3,3,2,0.00148763610618617
4,3,2,2,1,3,2,2,2,2,3,2,2,2,2,3,3,2,3,3,3,2,0.000101918650760005
4,3,2,2,3,3,2,2,2,2,3,2,2,2,2,3,3,2,3,3,3,2,0.00127330826488492
4,3,2,2,2,2,2,2,2,2,3,2,2,2,2,3,3,2,3,3,3,2,-0.000219242357463614
4,3,2,2,2,4,2,2,2,2,3,2,2,2,2,3,3,2,3,3,3,2,0.00152105861958527
4,3,2,2,2,3,1,2,2,2,3,2,2,2,2,3,3,2,3,3,3,2,-0.000152009100661659
4,3,2,2,2,3,3,2,2,2,3,2,2,2,2,3,3,2,3,3,3,2,-0.000352560318770718
4,3,2,2,2,3,2,1,2,2,3,2,2,2,2,3,3,2,3,3,3,2,0.00236783199609189
4,3,2,2,2,3,2,2,1,2,3,2,2,2,2,3,3,2,3,3,3,2,-0.000360315519514181
4,3,2,2,2,3,2,2,2,1,3,2,2,2,2,3,3,2,3,3,3,2,-0.00171977266862759
4,3,2,2,2,3,2,2,2,3,3,2,2,2,2,3,3,2,3,3,3,2,-0.00162545024928923
4,3,2,2,2,3,2,2,2,2,4,2,2,2,2,3,3,2,3,3,3,2,-0.00113291935083008
4,3,2,2,2,3,2,2,2,2,3,1,2,2,2,3,3,2,3,3,3,2,0.001332730912015
4,3,2,2,2,3,2,2,2,2,3,3,2,2,2,3,3,2,3,3,3,2,0.00109175146873762
4,3,2,2,2,3,2,2,2,2,3,2,1,2,2,3,3,2,3,3,3,2,-0.000673763787548022
4,3,2,2,2,3,2,2,2,2,3,2,3,2,2,3,3,2,3,3,3,2,0.000970110294343227
4,3,2,2,2,3,2,2,2,2,3,2,2,1,2,3,3,2,3,3,3,2,0.000531779780703481
4,3,2,2,2,3,2,2,2,2,3,2,2,3,2,3,3,2,3,3,3,2,-0.00158025527580519
4,3,2,2,2,3,2,2,2,2,3,2,2,2,1,3,3,2,3,3,3,2,-0.00143852605373302
4,3,2,2,2,3,2,2,2,2,3,2,2,2,3,3,3,2,3,3,3,2,0.000512826508744542
4,3,2,2,2,3,2,2,2,2,3,2,2,2,2,4,3,2,3,3,3,2,-0.00145135971648374
4,3,2,2,2,3,2,2,2,2,3,2,2,2,2,3,2,2,3,3,3,2,-0.000649845761119395
4,3,2,2,2,3,2,2,2,2,3,2,2,2,2,3,4,2,3,3,3,2,-0.000520913505727527
4,3,2,2,2,3,2,2,2,2,3,2,2,2,2,3,3,3,3,3,3,2,0.00206593631637419
4,3,2,2,2,3,2,2,2,2,3,2,2,2,2,3,3,2,4,3,3,2,0.00297921027677503
4,3,2,2,2,3,2,2,2,2,3,2,2,2,2,3,3,2,3,2,3,2,0.00212270169660986
4,3,2,2,2,3,2,2,2,2,3,2,2,2,2,3,3,2,3,4,3,2,0.000682492887673422
4,3,2,2,2,3,2,2,2,2,3,2,2,2,2,3,3,2,3,3,2,2,-0.000362592654531476
4,3,2,2,2,3,2,2,2,2,3,2,2,2,2,3,3,2,3,3,4,2,-0.00113085982832212
4,3,2,2,2,3,2,2,2,2,3,2,2,2,2,3,3,2,3,3,3,1,-0.00150423768473931
4,3,2,2,2,3,2,2,2,2,3,2,2,2,2,3,3,2,3,3,3,3,-0.00148911098660724
3,3,2,2,2,3,2,3,2,2,3,2,2,2,2,3,3,2,3,3,3,2,0.00118326729545452
5,3,2,2,2,3,2,3,2,2,3,2,2,2,2,3,3,2,3,3,3,2,0.00129177384358874
4,2,2,2,2,3,2,3,2,2,3,2,2,2,2,3,3,2,3,3,3,2,-0.000296959977090962
4,4,2,2,2,3,2,3,2,2,3,2,2,2,2,3,3,2,3,3,3,2,-0.000332883305746653
4,3,1,2,2,3,2,3,2,2,3,2,2,2,2,3,3,2,3,3,3,2,0.000684244501524027
4,3,3,2,2,3,2,3,2,2,3,2,2,2,2,3,3,2,3,3,3,2,-0.00145502411197531
4,3,2,1,2,3,2,3,2,2,3,2,2,2,2,3,3,2,3,3,3,2,0.000832274830427536
4,3,2,3,2,3,2,3,2,2,3,2,2,2,2,3,3,2,3,3,3,2,0.00159304851041632
4,3,2,2,1,3,2,3,2,2,3,2,2,2,2,3,3,2,3,3,3,2,0.000406411365864174
4,3,2,2,3,3,2,3,2,2,3,2,2,2,2,3,3,2,3,3,3,2,0.00139994156079874
4,3,2,2,2,2,2,3,2,2,3,2,2,2,2,3,3,2,3,3,3,2,0.000210954577100936
4,3,2,2,2,4,2,3,2,2,3,2,2,2,2,3,3,2,3,3,3,2,0.00143426030314617
4,3,2,2,2,3,1,3,2,2,3,2,2,2,2,3,3,2,3,3,3,2,0.000213560774171764
4,3,2,2,2,3,3,3,2,2,3,2,2,2,2,3,3,2,3,3,3,2,-6.47871201852579e-05
4,3,2,2,2,3,2,4,2,2,3,2,2,2,2,3,3,2,3,3,3,2,0.00100937620280578
4,3,2,2,2,3,2,3,1,2,3,2,2,2,2,3,3,2,3,3,3,2,0.000434106748144743
4,3,2,2,2,3,2,3,2,1,3,2,2,2,2,3,3,2,3,3,3,2,-0.00121469559041027
4,3,2,2,2,3,2,3,2,3,3,2,2,2,2,3,3,2,3,3,3,2,-0.00113469473455336
4,3,2,2,2,3,2,3,2,2,4,2,2,2,2,3,3,2,3,3,3,2,0.000209372117264193
4,3,2,2,2,3,2,3,2,2,3,1,2,2,2,3,3,2,3,3,3,2,0.00150482140664755
4,3,2,2,2,3,2,3,2,2,3,3,2,2,2,3,3,2,3,3,3,2,0.00122371521632009
4,3,2,2,2,3,2,3,2,2,3,2,1,2,2,3,3,2,3,3,3,2,-0.000154794683960361
4,3,2,2,2,3,2,3,2,2,3,2,3,2,2,3,3,2,3,3,3,2,0.000966025169574461
4,3,2,2,2,3,2,3,2,2,3,2,2,1,2,3,3,2,3,3,3,2,0.000793520639694063
4,3,2,2,2,3,2,3,2,2,3,2,2,3,2,3,3,2,3,3,3,2,-0.0011168431578958
4,3,2,2,2,3,2,3,2,2,3,2,2,2,1,3,3,2,3,3,3,2,-0.00180664616963963
4,3,2,2,2,3,2,3,2,2,3,2,2,2,3,3,3,2,3,3,3,2,0.00186268340537571
4,3,2,2,2,3,2,3,2,2,3,2,2,2,2,4,3,2,3,3,3,2,-0.00242283395891284
4,3,2,2,2,3,2,3,2,2,3,2,2,2,2,3,2,2,3,3,3,2,-0.000272206520590996
4,3,2,2,2,3,2,3,2,2,3,2,2,2,2,3,4,2,3,3,3,2,-0.000162850856780912
4,3,2,2,2,3,2,3,2,2,3,2,2,2,2,3,3,1,3,3,3,2,0.000685348876987199
4,3,2,2,2,3,2,3,2,2,3,2,2,2,2,3,3,2,2,3,3,2,-0.00252469481812158
4,3,2,2,2,3,2,3,2,2,3,2,2,2,2,3,3,2,4,3,3,2,0.00308346313296997
4,3,2,2,2,3,2,3,2,2,3,2,2,2,2,3,3,2,3,2,3,2,0.0016346605553835
