2,2,1,2,2,2,3,3,3,3,1,0.48471
2,2,2,2,2,2,3,3,3,3,1,0.5402
2,2,2,2,2,4,4,3,4,3,1,0.587706
2,2,2,2,3,2,3,3,4,3,2,0.568819
2,2,2,2,3,3,2,2,4,3,1,0.564914
2,2,2,2,3,3,2,3,3,1,1,0.526927
2,2,2,2,3,3,2,3,3,2,10,0.571567
2,2,2,2,3,3,2,3,3,3,4,0.596825
2,2,2,2,3,3,2,3,4,3,2,0.59449
2,2,2,2,3,3,2,4,4,2,3,0.580208
2,2,2,2,3,3,3,3,3,3,11,0.609733
2,2,2,2,3,3,3,3,3,4,1,0.615667
2,2,2,2,3,4,1,3,3,2,1,0.554102
2,2,2,2,3,4,3,3,3,2,1,0.60059
2,2,2,3,2,5,3,3,3,3,1,0.623491
2,2,2,3,3,3,2,3,3,3,1,0.623109
2,2,3,2,2,3,3,3,3,3,106,0.614073
2,2,3,2,2,3,4,2,3,3,1,0.579677
2,2,3,2,3,3,2,4,3,2,1,0.615448
2,2,3,2,3,4,2,4,4,2,1,0.632228
2,2,3,2,4,2,3,4,3,3,4,0.631159
2,2,3,3,2,2,2,3,3,2,2,0.563508
2,2,3,3,2,2,2,4,3,3,31,0.598671
2,2,3,3,2,2,3,5,3,3,2,0.604794
2,2,3,3,2,3,2,3,3,3,1,0.626088
2,2,3,3,2,3,3,3,3,4,1,0.647459
2,2,3,3,2,3,3,4,2,4,2,0.641734
2,2,3,3,3,3,2,2,2,2,8,0.581105
2,2,3,3,3,3,2,2,3,3,1,0.627176
2,2,3,3,3,3,2,4,3,3,5,0.665576
2,2,3,3,4,4,2,2,2,2,2,0.600613
2,2,4,1,2,3,3,3,3,3,1,0.584841
2,2,4,2,3,3,3,3,3,3,1,0.659634
2,2,4,3,2,3,3,3,2,4,1,0.647102
2,2,4,3,2,3,3,3,3,3,52,0.65701
2,2,4,3,2,3,3,3,3,4,2,0.662725
2,2,4,4,3,3,2,2,2,2,1,0.599879
2,2,5,3,2,3,3,3,2,3,1,0.635283
2,3,2,2,3,3,2,4,4,3,1,0.612318
2,3,3,1,4,3,3,3,2,2,1,0.579124
2,3,3,2,3,2,2,4,3,3,1,0.613844
2,3,3,2,3,2,3,3,3,2,1,0.596519
2,3,3,2,3,3,2,3,3,2,1,0.617051
2,3,3,2,3,3,3,3,2,2,16,0.612831
2,3,3,2,3,3,3,4,3,2,1,0.638588
2,3,3,3,2,2,3,3,3,2,1,0.5914
2,3,3,4,3,2,1,2,3,3,1,0.574803
2,3,4,2,2,2,3,3,3,3,6,0.604142
2,3,4,3,3,2,3,4,4,3,3,0.668686
2,3,5,3,2,2,3,3,3,3,2,0.628682
3,1,2,2,2,4,3,3,3,3,1,0.604877
3,1,2,2,3,3,2,3,3,2,2,0.576511
3,1,2,2,3,3,2,3,4,2,2,0.575752
3,1,3,2,2,4,4,3,3,3,7,0.635293
3,1,3,2,2,5,3,3,3,3,1,0.638309
3,2,2,1,4,4,3,3,3,3,1,0.629189
3,2,2,2,1,3,4,3,3,3,1,0.55555
3,2,2,2,2,3,3,2,3,2,1,0.560899
3,2,2,2,2,3,3,3,3,3,137,0.613896
3,2,2,2,2,3,3,3,3,4,2,0.619825
3,2,2,2,2,3,3,3,4,4,3,0.613972
3,2,2,2,2,3,4,4,3,3,1,0.614103
3,2,2,2,2,4,4,3,3,3,153,0.626953
3,2,2,2,2,4,4,3,3,4,2,0.633822
3,2,2,2,2,4,4,3,4,2,1,0.599372
3,2,2,2,2,4,4,3,4,4,5,0.628596
3,2,2,2,2,4,4,4,4,3,2,0.629362
3,2,2,2,2,4,5,4,3,3,1,0.608062
3,2,2,2,3,2,3,3,2,2,3,0.569391
3,2,2,2,3,3,3,3,4,3,1,0.642979
3,2,2,2,3,3,4,3,3,3,1,0.639482
3,2,2,2,3,5,4,3,3,3,1,0.654433
3,2,2,3,2,4,4,4,3,3,1,0.661376
3,2,2,3,3,4,4,3,3,3,7,0.683661
3,2,2,3,3,4,4,3,4,2,1,0.658199
3,2,3,2,2,3,3,3,2,3,1,0.634022
3,2,3,2,2,3,3,4,3,3,1,0.657757
3,2,3,2,2,4,3,3,3,3,11,0.668277
3,2,3,2,2,4,3,4,4,4,1,0.679886
3,2,3,2,2,4,4,3,4,3,2,0.660533
3,2,3,3,2,3,2,3,3,2,2,0.633566
3,2,3,3,2,4,4,3,3,3,7,0.690429
3,3,2,2,2,2,2,4,3,4,1,0.583892
3,3,2,2,2,2,3,3,3,3,49,0.585216
3,3,2,2,2,2,3,3,3,4,1,0.589228
3,3,2,2,2,2,4,3,4,3,1,0.569989
3,3,2,2,2,2,4,4,3,4,1,0.586486
3,3,2,2,2,3,2,2,2,3,1,0.567856
3,3,2,2,2,3,2,3,3,3,7,0.610421
3,3,2,2,2,3,4,3,3,3,1,0.615858
3,3,2,2,2,4,1,3,3,3,1,0.596245
3,3,2,2,3,3,2,3,3,2,1,0.616858
3,3,2,2,3,3,3,3,3,3,2,0.653708
3,3,2,3,2,2,3,4,3,3,3,0.619066
3,3,2,3,2,2,4,3,3,3,1,0.606881
3,3,2,3,3,2,3,3,3,3,7,0.645092
3,3,2,4,3,2,3,4,3,3,1,0.660073
3,3,3,2,1,4,4,4,3,3,1,0.632133
3,3,3,2,2,3,3,3,3,3,3,0.659638
3,3,3,2,2,4,4,3,3,3,1,0.672865
3,3,3,2,3,2,2,2,2,2,1,0.57256
3,3,3,2,3,3,2,4,2,3,1,0.66296
3,3,3,2,4,2,2,3,3,3,18,0.651976
3,3,3,2,4,2,2,4,2,3,1,0.640682
3,3,3,3,2,2,2,2,2,2,1,0.564133
3,3,3,3,2,2,3,3,3,3,7,0.649281
3,3,3,3,3,2,3,3,3,2,8,0.657135
3,3,3,4,3,2,2,3,1,2,1,0.589667
3,3,4,2,3,2,2,2,2,3,1,0.612129
4,2,2,2,2,3,2,3,3,3,2,0.61568
4,2,2,2,2,3,3,4,3,3,29,0.636523
4,2,2,2,2,3,3,4,3,4,4,0.643021
4,2,2,2,2,3,4,3,3,3,1,0.62475
4,2,2,2,2,4,4,3,4,3,1,0.640837
4,2,2,2,2,4,4,4,3,3,25,0.650565
4,2,2,3,2,3,3,3,3,3,5,0.656845
4,2,3,2,2,4,3,2,3,3,2,0.658402
4,2,3,2,2,4,4,3,3,3,1,0.68168
4,3,2,2,2,2,3,4,3,3,1,0.60632
4,3,2,2,2,4,4,3,3,3,15,0.653041
4,3,2,2,3,2,3,3,3,3,2,0.634109
4,3,3,2,2,4,3,3,3,3,1,0.694904
4,3,3,2,2,4,4,4,3,2,2,0.671645
4,3,3,2,2,4,4,4,3,3,126,0.695819
4,3,3,2,2,4,5,3,2,4,1,0.659742
4,3,3,2,2,5,3,4,3,3,1,0.701096
4,3,3,3,2,3,4,4,3,3,1,0.703404
4,3,4,2,2,4,3,4,3,3,1,0.71865
4,3,4,2,2,4,5,4,3,3,13,0.695264
4,3,5,2,2,4,4,4,3,3,7,0.718762
