2,1,3,2,2,2,2,2,2,2,1,0.457716
2,2,1,3,2,2,2,2,2,2,1,0.426935
2,2,2,1,2,2,2,3,2,2,1,0.444448
2,2,2,2,2,1,3,2,2,2,2,0.414619
2,2,2,2,2,2,2,1,3,2,1,0.419591
2,2,2,2,2,2,2,2,1,3,1,0.448218
2,2,2,2,2,2,2,2,2,1,1,0.411563
2,2,2,2,2,2,2,2,2,2,1015,0.456744
2,2,2,2,2,2,2,2,2,3,2,0.482208
2,2,2,2,2,2,2,2,3,1,2,0.426946
2,2,2,2,2,2,2,3,1,2,1,0.453795
2,2,2,2,2,2,2,3,3,2,3,0.502663
2,2,2,2,2,2,3,1,2,2,1,0.420031
2,2,2,2,2,2,3,3,2,2,1,0.502139
2,2,2,2,2,3,1,2,2,2,1,0.458121
2,2,2,3,2,2,2,3,2,2,1,0.512445
2,2,3,1,2,2,2,2,2,2,1,0.44793
2,2,3,3,2,2,2,2,2,2,3,0.515997
2,3,1,2,2,2,2,2,2,2,1,0.415876
2,3,3,2,2,2,2,2,2,2,1,0.50561
3,3,2,2,2,2,2,2,2,2,2,0.505743
