2,2,1,3,1,3,3,2,2,3,1,0.453638
2,2,2,2,1,3,3,1,3,1,1,0.377147
2,2,2,2,2,2,1,2,2,1,1,0.376218
2,2,2,2,2,2,2,1,1,1,1,0.32552
2,2,2,2,2,2,2,2,1,3,1,0.448218
2,2,2,2,2,2,2,2,2,1,2,0.411563
2,2,2,2,2,2,2,2,2,2,926,0.456744
2,2,2,2,2,2,2,2,2,3,5,0.482208
2,2,2,2,2,2,2,2,3,3,2,0.496518
2,2,2,2,2,2,2,3,1,3,1,0.479439
2,2,2,2,2,2,2,3,3,3,2,0.527033
2,2,2,2,2,2,3,3,1,3,1,0.493875
2,2,2,2,2,2,3,3,3,3,1,0.5402
2,2,2,2,2,3,1,3,1,3,1,0.480533
2,2,2,2,2,3,1,3,3,3,3,0.531642
2,2,2,2,3,1,3,3,3,3,1,0.517759
2,2,2,2,3,3,1,3,1,3,1,0.511303
2,2,2,2,3,3,3,1,1,1,1,0.40637
2,2,2,3,3,3,3,3,2,3,1,0.619448
2,2,3,1,1,3,2,3,3,1,1,0.43554
2,2,3,3,1,1,2,2,2,3,1,0.430596
2,2,3,3,3,1,2,2,2,3,1,0.519014
2,2,3,3,3,3,3,3,1,3,6,0.615953
2,2,3,3,3,3,3,3,3,3,2,0.671385
2,3,3,1,3,2,2,2,3,3,1,0.532659
3,3,1,1,2,2,2,2,1,3,1,0.400585
