3,3,2,2,2,3,2,2,2,2,2,2,2,2,2,3,3,2,3,3,3,2,1,0.316901
4,2,2,2,2,3,2,2,2,2,2,2,2,2,2,3,3,2,3,3,3,2,1,0.298323
4,3,2,1,2,3,2,2,2,2,2,2,2,2,2,3,3,2,3,3,3,2,1,0.291526
4,3,2,2,2,3,1,3,2,2,2,2,2,2,2,3,3,2,3,3,3,2,1,0.312061
4,3,2,2,2,3,2,1,2,2,2,2,2,2,2,3,3,2,3,3,3,2,1,0.312225
4,3,2,2,2,3,2,2,1,2,2,2,2,2,2,3,3,2,3,3,3,2,4,0.331955
4,3,2,2,2,3,2,2,2,1,3,2,2,2,2,3,3,2,3,3,3,2,1,0.240481
4,3,2,2,2,3,2,2,2,2,1,2,2,2,2,3,3,2,3,3,3,2,1,0.292472
4,3,2,2,2,3,2,2,2,2,2,1,2,2,2,3,3,2,3,3,3,2,2,0.295142
4,3,2,2,2,3,2,2,2,2,2,2,2,1,1,3,3,2,3,3,3,2,1,0.13179
4,3,2,2,2,3,2,2,2,2,2,2,2,1,2,3,3,2,3,3,3,2,1,0.282955
4,3,2,2,2,3,2,2,2,2,2,2,2,1,3,3,3,2,3,3,3,2,1,0.101571
4,3,2,2,2,3,2,2,2,2,2,2,2,2,2,3,2,1,3,3,3,2,1,0.273336
4,3,2,2,2,3,2,2,2,2,2,2,2,2,2,3,3,2,3,2,3,2,4,0.327048
4,3,2,2,2,3,2,2,2,2,2,2,2,2,2,3,3,2,3,3,3,1,1,0.276527
4,3,2,2,2,3,2,2,2,2,2,2,2,2,2,3,3,2,3,3,3,2,830,0.328865
4,3,2,2,2,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,4,0.326201
4,3,2,2,2,3,2,2,2,2,2,2,2,2,2,3,4,3,3,3,3,2,1,0.143573
4,3,2,2,2,3,2,2,2,2,2,2,2,2,2,4,3,2,3,3,3,2,2,0.318056
4,3,2,2,2,3,2,2,2,2,2,2,2,3,2,3,3,2,3,3,3,2,1,0.292734
4,3,2,2,2,3,2,2,2,2,2,2,3,2,2,3,3,2,3,3,3,2,1,0.294602
4,3,2,2,2,3,2,2,2,2,2,3,2,2,2,3,3,2,3,3,3,2,4,0.320937
4,3,2,2,2,3,2,2,2,2,3,2,2,2,2,3,3,2,3,3,3,2,1,0.281331
4,3,2,2,2,3,2,2,3,2,3,2,2,2,2,3,3,2,3,3,3,2,19,0.455781
4,3,2,2,2,3,2,3,1,2,2,2,2,2,2,3,3,2,3,3,3,2,12,0.3476
4,3,2,2,2,3,2,3,2,2,2,2,2,2,2,3,3,2,3,3,3,2,20,0.346471
4,3,2,2,2,3,2,3,3,2,2,2,2,2,2,3,3,2,3,3,3,2,6,0.342764
4,3,2,2,2,3,3,2,2,2,2,2,2,2,2,3,3,2,3,3,3,2,1,0.288691
4,3,2,2,2,4,2,2,2,2,2,2,2,2,2,3,3,2,3,3,3,2,2,0.317908
4,3,3,2,2,3,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,47,0.403442
4,3,3,2,2,3,2,2,2,2,2,2,2,2,2,2,3,2,2,2,4,3,1,0.00996032
4,4,2,2,2,3,2,2,2,2,2,2,2,2,2,3,3,2,3,3,3,2,1,0.27236
4,4,2,2,2,3,2,2,3,2,3,2,2,2,2,3,3,2,3,3,3,2,1,0.375924
5,3,2,2,2,3,2,2,2,2,2,2,2,2,2,3,3,2,3,3,3,2,1,0.287675
