3,3,2,2,2,3,2,2,3,2,3,2,2,2,2,3,3,2,3,3,3,2,1,0.398442
4,3,1,2,2,3,2,2,3,2,3,2,2,2,2,3,3,2,3,3,3,2,1,0.385861
4,3,2,2,1,2,2,2,3,2,3,2,2,2,2,3,3,2,3,3,3,2,1,0.162356
4,3,2,2,2,2,2,2,3,2,3,2,2,2,2,3,3,2,3,3,3,2,1,0.383529
4,3,2,2,2,3,2,2,2,2,2,2,2,2,2,3,3,2,3,3,2,2,1,0.295126
4,3,2,2,2,3,2,2,2,2,2,2,2,2,2,3,3,2,3,3,3,2,24,0.328865
4,3,2,2,2,3,2,2,3,2,2,2,2,2,2,3,3,2,3,3,3,2,1,0.326392
4,3,2,2,2,3,2,2,3,2,3,2,2,2,1,3,3,2,3,3,3,1,1,0.177787
4,3,2,2,2,3,2,2,3,2,3,2,2,2,2,3,3,1,3,3,3,2,1,0.371179
4,3,2,2,2,3,2,2,3,2,3,2,2,2,2,3,3,2,3,3,2,2,1,0.398612
4,3,2,2,2,3,2,2,3,2,3,2,2,2,2,3,3,2,3,3,3,1,2,0.381651
4,3,2,2,2,3,2,2,3,2,3,2,2,2,2,3,3,2,3,3,3,2,862,0.455781
4,3,2,2,2,3,2,2,3,2,3,2,2,2,2,3,3,2,4,3,3,2,2,0.446261
4,3,2,2,2,3,2,2,3,2,3,2,2,2,2,3,3,3,3,3,3,2,1,0.452432
4,3,2,2,2,3,2,2,3,2,3,2,2,2,2,3,4,2,3,3,3,2,2,0.384372
4,3,2,2,2,3,2,2,3,2,3,3,2,2,2,3,3,2,3,3,3,2,1,0.420866
4,3,2,2,2,3,2,2,3,2,4,2,2,2,2,3,3,2,3,3,3,2,1,0.437893
4,3,2,2,2,3,2,2,4,1,3,2,2,2,2,3,3,2,3,3,3,2,1,0.223328
4,3,2,2,2,3,2,2,4,2,3,2,2,2,2,3,3,2,3,3,3,2,26,0.513216
4,3,2,2,2,3,2,3,2,2,2,2,2,2,2,3,3,2,3,3,3,2,2,0.346471
4,3,2,2,2,3,2,3,3,2,3,2,2,2,2,3,3,2,3,3,3,2,1,0.472567
4,3,2,2,2,3,3,2,3,2,3,2,2,2,2,3,3,2,3,3,3,2,1,0.390941
4,3,2,3,2,3,2,2,3,2,3,2,2,2,2,3,3,2,3,3,3,2,1,0.420405
4,3,3,2,2,3,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,86,0.403442
4,3,3,2,2,4,1,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,1,0.412922
4,4,2,2,2,3,2,2,3,2,3,2,2,2,2,3,3,2,3,3,3,2,1,0.375924
