2,2,1,1,3,3,3,3,1,3,1,0.462632
2,2,2,2,1,3,1,3,2,3,1,0.46359
2,2,2,2,1,3,3,3,3,3,1,0.527099
2,2,2,2,2,1,3,3,3,3,1,0.482377
2,2,2,2,2,2,2,2,2,2,878,0.456744
2,2,2,2,2,2,2,2,2,3,3,0.482208
2,2,2,2,2,2,2,2,3,3,5,0.496518
2,2,2,2,2,2,2,3,1,3,1,0.479439
2,2,2,2,2,2,2,3,3,3,6,0.527033
2,2,2,2,2,2,3,1,3,3,1,0.459827
2,2,2,2,2,2,3,3,3,1,1,0.4731
2,2,2,2,2,2,3,3,3,3,7,0.5402
2,2,2,2,2,3,3,3,3,1,3,0.510448
2,2,2,2,2,3,3,3,3,3,4,0.578617
2,2,2,2,2,4,2,2,3,4,5,0.561017
2,2,2,2,3,3,1,3,1,3,4,0.511303
2,2,2,2,3,3,1,3,2,3,1,0.546811
2,2,2,2,3,3,3,1,3,1,1,0.460527
2,2,2,2,3,3,3,1,3,3,1,0.531497
2,2,2,2,3,3,3,2,2,4,1,0.571413
2,2,2,2,3,3,3,3,1,3,1,0.558214
2,2,2,3,1,3,3,2,3,3,1,0.524937
2,2,2,3,2,2,2,2,1,3,1,0.472569
2,2,2,3,3,1,1,1,2,1,1,0.325097
2,2,3,1,3,3,1,3,3,3,3,0.553545
2,2,3,1,3,3,3,3,3,3,2,0.599802
2,2,3,2,2,2,2,2,3,3,1,0.530861
2,2,3,2,2,2,3,3,3,3,1,0.576103
2,3,3,3,1,2,2,3,3,3,1,0.547933
2,3,3,3,3,1,3,3,3,3,1,0.591711
2,3,3,3,3,3,3,3,1,1,1,0.556755
3,3,1,3,3,3,1,3,1,3,1,0.528108
3,3,1,3,3,3,3,3,3,3,42,0.626875
3,3,1,3,3,3,4,4,2,4,1,0.61597
3,3,3,3,1,3,1,1,1,3,1,0.452683
3,3,3,3,3,3,1,1,1,3,1,0.536001
