2,2,3,3,4,4,3,4,4,4,11,0.712492
2,3,3,4,3,3,4,3,4,3,1,0.686076
2,3,3,4,3,3,4,3,4,5,1,0.677383
2,3,4,4,3,3,4,4,2,3,2,0.693803
2,4,4,4,3,3,3,5,3,3,1,0.693616
3,2,3,4,3,3,4,2,3,5,1,0.681624
3,3,2,4,3,3,4,3,4,3,1,0.684427
3,3,2,4,3,4,3,4,3,3,1,0.709852
3,3,3,2,3,3,2,4,4,4,1,0.683215
3,3,3,3,2,2,3,3,3,3,2,0.649281
3,3,3,3,3,3,2,3,3,3,1,0.699543
3,3,3,3,3,3,2,4,3,3,2,0.704342
3,3,3,3,3,3,2,4,3,4,12,0.70952
3,3,3,3,3,3,2,4,4,2,2,0.683057
3,3,3,3,3,3,4,3,5,5,1,0.676925
3,3,3,3,3,3,4,3,6,6,1,0.599726
3,3,3,3,3,3,4,4,2,4,1,0.706267
3,3,3,3,3,3,5,4,3,3,3,0.694308
3,3,3,3,3,3,5,4,3,4,1,0.69959
3,3,3,3,4,4,3,3,5,5,1,0.71803
3,3,3,3,4,4,3,4,4,3,2,0.746174
3,3,3,4,2,3,4,3,4,4,1,0.695173
3,3,3,4,2,4,3,4,4,3,1,0.719956
3,3,3,4,3,3,3,3,3,3,2,0.724099
3,3,3,4,3,3,3,3,3,5,1,0.71826
3,3,3,4,3,3,3,3,4,4,1,0.730221
3,3,3,4,3,3,3,3,4,5,1,0.71638
3,3,3,4,3,3,3,4,3,5,1,0.72265
3,3,3,4,3,3,4,2,4,3,1,0.696207
3,3,3,4,3,3,4,3,3,2,1,0.696971
3,3,3,4,3,3,4,3,3,3,1,0.722056
3,3,3,4,3,3,4,3,3,4,3,0.728568
3,3,3,4,3,3,4,3,3,5,4,0.716418
3,3,3,4,3,3,4,3,4,3,56,0.72167
3,3,3,4,3,3,4,3,4,4,585,0.726757
3,3,3,4,3,3,4,3,4,5,7,0.713315
3,3,3,4,3,3,4,4,3,3,6,0.727354
3,3,3,4,3,3,4,4,5,5,1,0.696038
3,3,3,4,3,3,5,4,3,3,2,0.70642
3,3,3,4,3,4,3,4,3,5,1,0.741812
3,3,3,4,3,4,4,3,3,5,1,0.734795
3,3,3,4,3,4,4,3,4,3,1,0.738458
3,3,3,4,4,3,4,4,3,3,1,0.736086
3,3,3,4,4,4,5,4,3,5,2,0.726331
3,3,3,5,3,3,3,4,3,3,1,0.721172
3,3,3,5,3,3,4,3,3,3,1,0.714422
3,3,3,5,3,3,4,3,4,4,1,0.72062
3,3,3,5,3,3,4,3,4,5,1,0.707378
3,3,3,5,4,4,3,4,4,5,1,0.744477
3,3,4,3,4,4,4,3,3,5,1,0.749433
3,3,4,3,5,5,4,3,4,4,1,0.747315
3,3,4,4,3,3,2,4,4,2,6,0.706734
3,3,4,4,3,3,2,4,5,3,1,0.714416
3,3,4,4,3,3,3,3,3,3,6,0.740236
3,3,4,4,3,3,3,3,4,3,1,0.741918
3,3,4,4,3,3,3,3,5,3,3,0.723132
3,3,4,4,3,3,4,3,3,2,1,0.714045
3,3,4,4,3,3,4,3,3,4,2,0.746294
3,3,4,4,3,3,4,3,4,3,2,0.740099
3,3,4,4,3,3,4,3,4,4,2,0.745136
3,3,4,4,3,3,4,3,4,5,1,0.731257
3,3,4,4,3,3,4,4,2,2,5,0.701303
3,3,4,4,3,3,4,4,2,3,4,0.72713
3,3,4,4,3,3,4,4,4,3,1,0.747124
3,3,4,4,3,3,5,3,3,3,1,0.719217
3,3,4,4,3,4,3,4,2,4,1,0.748936
3,3,4,4,4,4,3,4,3,3,26,0.767259
3,3,4,4,4,4,3,4,3,4,1,0.775317
3,3,4,4,4,4,3,4,4,4,2,0.7802
3,3,4,5,4,4,3,2,5,3,1,0.717396
3,4,3,4,3,3,4,3,4,4,1,0.716315
3,4,4,3,4,2,3,4,4,4,1,0.704087
3,4,4,4,2,4,3,3,2,3,1,0.701104
3,4,4,4,3,2,3,3,3,4,1,0.69989
3,4,4,4,3,3,3,4,5,3,1,0.721912
3,4,4,4,3,3,4,3,5,3,1,0.712433
3,4,4,4,3,3,4,4,4,2,29,0.715351
3,4,4,4,3,3,4,4,4,3,38,0.737173
3,4,4,4,3,3,4,4,4,4,1,0.740372
3,4,4,4,3,3,4,4,5,3,1,0.718948
3,4,4,4,4,4,3,3,3,4,1,0.759444
3,4,4,5,4,3,3,5,2,4,1,0.703756
3,5,5,3,4,4,5,3,5,1,1,0.620076
4,2,4,5,3,3,4,3,3,3,3,0.736343
4,3,3,2,4,4,4,3,4,4,1,0.736276
4,3,3,3,4,4,4,3,5,3,2,0.740724
4,3,3,4,3,3,3,4,3,3,1,0.740875
4,3,3,4,3,3,4,3,3,5,1,0.733025
4,3,3,4,3,3,4,3,4,5,3,0.730547
4,3,3,4,3,4,3,4,5,4,4,0.751994
4,3,3,4,3,4,3,4,5,5,1,0.738887
4,3,3,4,3,4,4,3,5,6,1,0.698013
4,3,4,4,3,3,4,4,5,3,1,0.744488
4,4,3,4,5,2,3,3,4,4,1,0.698687
4,4,3,5,4,3,4,5,4,4,1,0.724066
4,4,4,4,3,3,3,4,4,3,1,0.750854
4,4,4,4,3,3,3,5,3,3,1,0.732054
4,4,4,4,3,3,4,4,2,4,1,0.735953
4,4,4,4,3,3,4,4,3,3,2,0.74986
4,4,4,4,3,3,4,4,4,2,55,0.730006
4,4,4,4,3,3,4,5,3,1,2,0.67357
4,4,4,4,3,3,4,5,5,3,1,0.722642
4,4,4,4,3,3,5,5,3,3,1,0.720754
4,4,4,4,3,4,4,4,3,3,4,0.766179
4,4,4,4,3,4,5,5,5,3,1,0.720609
4,4,4,4,4,3,4,4,5,3,2,0.747481
4,4,4,5,2,2,3,4,3,1,1,0.60588
4,4,4,5,4,3,3,3,2,4,2,0.724627
4,4,4,5,4,3,4,4,3,3,34,0.749611
4,4,4,5,4,3,4,4,4,4,2,0.758462
4,4,4,5,4,3,5,3,4,4,1,0.737301
4,4,4,5,4,4,4,3,4,4,1,0.772644
4,5,4,4,3,3,4,5,5,1,1,0.636705
