2,2,2,2,2,2,2,2,2,2,3,0.456744
2,2,2,2,2,2,2,3,3,3,1,0.527033
2,2,2,2,3,3,3,2,2,2,1,0.538294
2,2,2,2,3,3,3,2,4,4,1,0.58362
2,2,2,2,3,3,3,3,2,4,2,0.600194
2,2,2,2,3,3,3,3,3,2,1,0.585044
2,2,2,2,3,3,3,3,3,3,261,0.609733
2,2,2,2,3,3,3,3,4,4,2,0.611607
2,2,2,2,3,3,3,4,4,2,1,0.592326
2,2,2,2,3,4,2,4,4,3,1,0.622575
2,2,2,2,4,3,2,2,4,2,1,0.552931
2,2,2,2,4,3,2,4,4,2,1,0.593147
2,2,2,2,4,3,3,3,3,4,1,0.627065
2,2,2,2,4,4,2,4,2,4,3,0.619482
2,2,2,2,4,4,4,4,4,2,1,0.612897
2,2,2,3,3,3,1,3,3,3,2,0.589123
2,2,2,3,3,3,1,3,4,3,1,0.58822
2,2,3,1,3,3,3,3,1,3,1,0.54922
2,2,3,1,3,3,3,3,3,3,5,0.599802
2,2,3,3,4,4,3,4,4,4,1,0.712492
2,3,3,3,3,3,3,1,3,3,61,0.605712
2,3,3,3,3,3,3,1,3,4,1,0.612059
2,3,3,3,3,3,3,2,2,4,1,0.642887
2,4,4,4,3,3,2,2,2,4,1,0.64177
3,1,3,3,3,3,3,2,2,4,1,0.639135
3,2,2,4,3,4,2,2,3,3,1,0.654648
3,2,3,3,2,2,3,3,4,4,2,0.638353
3,2,3,4,3,3,2,3,4,3,1,0.699323
3,2,4,4,3,3,2,2,3,3,1,0.683909
3,3,2,3,3,3,2,2,2,4,1,0.630009
3,3,3,3,1,3,3,3,1,3,1,0.586246
3,3,3,3,2,2,1,3,3,2,1,0.573194
3,3,3,3,2,2,2,2,4,4,1,0.606257
3,3,3,3,2,2,2,4,4,2,1,0.615665
3,3,3,3,2,2,3,2,2,2,1,0.581177
3,3,3,3,2,2,3,2,4,4,2,0.621608
3,3,3,3,2,2,3,3,2,4,4,0.639521
3,3,3,3,2,2,3,3,3,1,1,0.581846
3,3,3,3,2,2,3,3,3,2,2,0.625491
3,3,3,3,2,2,3,3,3,3,425,0.649281
3,3,3,3,2,2,3,3,3,4,1,0.653589
3,3,3,3,2,2,3,3,4,2,2,0.622519
3,3,3,3,2,2,3,3,5,3,1,0.620774
3,3,3,3,2,2,3,4,2,4,4,0.645895
3,3,3,3,2,2,4,4,2,2,1,0.614338
3,3,3,3,2,3,1,3,2,4,1,0.624068
3,3,3,3,2,3,1,3,3,2,2,0.609007
3,3,3,3,2,3,1,3,3,3,178,0.635131
3,3,3,3,2,3,1,3,4,2,1,0.609559
3,3,3,3,2,3,1,4,2,4,2,0.630388
3,3,3,3,2,3,2,4,2,4,1,0.665726
3,3,3,3,2,3,4,4,4,4,1,0.687712
3,3,3,3,3,1,2,2,4,4,1,0.581879
3,3,3,3,3,3,2,4,3,4,1,0.70952
3,3,3,3,3,3,3,1,3,3,6,0.644125
3,3,3,4,3,3,4,2,3,2,1,0.670547
3,3,3,4,3,3,4,3,4,4,4,0.726757
3,3,4,3,2,2,4,2,2,4,1,0.626151
3,3,4,4,3,3,4,4,2,2,1,0.701303
3,4,3,3,1,2,2,4,4,2,2,0.557216
3,4,3,3,2,2,2,4,4,4,1,0.630442
3,4,4,2,3,2,2,4,4,2,1,0.631757
3,4,4,4,3,3,4,4,4,2,1,0.715351
4,4,4,4,3,3,4,4,4,2,1,0.730006
